Cus.ID,Date,Cus._Location,Age,Gender,Mobile_Name,Sell_Price,Does_he/she_Come_from_Facebook_Page,Does_he/she_Followed_Our_Page,Did_he/she_buy_any_mobile_before,Did_he/she_hear_of_our_shop_before
8282,2025-03-03,Outside Rangamati,21,F,Galaxy M35 5G 8/128,26053.0,0,0,0,1
8283,2025-03-03,Inside Rangamati,27,M,iPhone 16 Pro 256GB,24833.0,0,0,0,1
8284,2025-03-03,Rangamati Sadar,26,M,Narzo N53 4/64,14357.0,0,0,0,0
8285,2025-03-03,Rangamati Sadar,41,F,Galaxy M35 5G 8/128,25990.0,0,0,0,1
8286,2025-03-03,Inside Rangamati,42,M,iPhone 16 Pro Max 1TB,17080.0,1,1,1,0
8287,2025-03-03,Outside Rangamati,41,M,R-70 Turbo 5G 6/128,24788.0,0,1,0,1
8288,2025-03-03,Rangamati Sadar,29,F,Pixel 7a 8/128,44914.0,0,0,0,0
8289,2025-03-03,Inside Rangamati,43,F,Pixel 8 Pro 12/256,23160.0,0,0,1,1
8290,2025-03-03,Inside Rangamati,36,F,Galaxy S24 Ultra 12/256,103835.0,0,1,0,0
8291,2025-03-03,Inside Rangamati,24,M,Galaxy M35 5G 8/128,25952.0,1,1,0,0
8292,2025-03-03,Rangamati Sadar,28,M,Moto G85 5G 8/128,18271.0,0,1,0,1
8293,2025-03-03,Outside Rangamati,28,F,Galaxy S24 Ultra 12/256,31410.0,1,0,0,0
8294,2025-03-03,Outside Rangamati,37,F,Pixel 8 Pro 12/256,23452.0,0,0,1,1
8295,2025-03-03,Outside Rangamati,48,F,Vivo Y200 5G 6/128,12876.0,1,0,0,0
8296,2025-03-03,Outside Rangamati,18,M,iQOO Z7 5G 6/128,24416.0,0,0,0,0
8297,2025-03-03,Outside Rangamati,35,F,Note 14 Pro 5G 8/256,17630.0,1,1,0,1
8298,2025-03-03,Inside Rangamati,43,M,iQOO Neo 9 Pro 5G 12/256,19916.0,0,0,1,1
8299,2025-03-03,Inside Rangamati,23,F,Galaxy M35 5G 8/128,25266.0,0,0,0,0
8300,2025-03-03,Outside Rangamati,38,F,Galaxy S24 Ultra 12/256,46369.0,0,0,0,0
8301,2025-03-03,Outside Rangamati,27,M,Pixel 7a 8/128,18831.0,0,0,0,0
8302,2025-03-03,Inside Rangamati,22,F,Vivo T3x 5G 8/128,26094.0,1,0,0,1
8303,2025-03-03,Inside Rangamati,35,F,Pixel 7a 8/128,44275.0,1,0,0,1
8304,2025-03-03,Inside Rangamati,46,F,R-70 Turbo 5G 6/128,24128.0,0,0,1,1
8305,2025-03-03,Outside Rangamati,29,F,R-70 Turbo 5G 6/128,24510.0,0,0,0,0
8306,2025-03-03,Outside Rangamati,28,F,Pixel 8 Pro 12/256,41266.0,1,0,0,1
8307,2025-03-03,Inside Rangamati,33,F,Redmi Note 12 Pro 8/128,27002.0,0,0,0,0
8308,2025-03-04,Inside Rangamati,32,M,Note 11S 6/128,18400.0,0,1,0,1
8309,2025-03-04,Rangamati Sadar,43,F,Galaxy A55 5G 8/128,39618.0,0,1,0,1
8310,2025-03-04,Rangamati Sadar,28,F,Pixel 8 Pro 12/256,14427.0,1,1,1,1
8311,2025-03-04,Outside Rangamati,41,M,Vivo T3x 5G 8/128,16893.0,0,0,0,0
8312,2025-03-04,Inside Rangamati,36,F,Moto G85 5G 8/128,25689.0,0,1,0,1
8313,2025-03-04,Inside Rangamati,44,F,iPhone 16 Pro 256GB,12710.0,0,0,1,0
8314,2025-03-04,Rangamati Sadar,42,F,iQOO Neo 9 Pro 5G 12/256,13506.0,0,0,0,1
8315,2025-03-04,Rangamati Sadar,25,M,Note 11S 6/128,24817.0,0,1,1,0
8316,2025-03-04,Outside Rangamati,44,F,Galaxy M35 5G 8/128,23249.0,1,0,0,1
8317,2025-03-04,Outside Rangamati,45,M,Moto G85 5G 8/128,15165.0,1,1,0,1
8318,2025-03-04,Rangamati Sadar,19,M,Pixel 7a 8/128,44768.0,0,0,0,1
8319,2025-03-04,Inside Rangamati,44,M,Redmi Note 12 Pro 8/128,16052.0,0,1,0,1
8320,2025-03-04,Inside Rangamati,35,M,iQOO Z7 5G 6/128,20895.0,1,1,0,1
8321,2025-03-04,Rangamati Sadar,45,M,Galaxy S24 Ultra 12/256,28808.0,0,0,0,1
8322,2025-03-04,Inside Rangamati,39,F,Galaxy M35 5G 8/128,26781.0,0,1,0,0
8323,2025-03-04,Inside Rangamati,20,M,Note 14 Pro 5G 8/256,26476.0,0,1,0,1
8324,2025-03-04,Inside Rangamati,41,F,Note 14 Pro 5G 8/256,21353.0,0,1,1,1
8325,2025-03-04,Outside Rangamati,48,F,Moto G85 5G 8/128,21345.0,0,1,0,1
8326,2025-03-04,Outside Rangamati,43,M,Vivo T3x 5G 8/128,23800.0,0,0,0,0
8327,2025-03-04,Outside Rangamati,44,F,Galaxy A55 5G 8/128,22275.0,1,1,0,1
8328,2025-03-04,Inside Rangamati,47,F,Galaxy M35 5G 8/128,24780.0,0,0,0,1
8329,2025-03-04,Rangamati Sadar,18,M,Redmi Note 12 Pro 8/128,27114.0,0,1,1,0
8330,2025-03-04,Outside Rangamati,30,M,Galaxy M35 5G 8/128,24432.0,1,1,0,0
8331,2025-03-04,Inside Rangamati,18,F,Note 11S 6/128,18494.0,0,0,0,1
8332,2025-03-04,Rangamati Sadar,50,F,Note 11S 6/128,18261.0,0,0,0,1
8333,2025-03-04,Outside Rangamati,18,M,iQOO Z7 5G 6/128,23014.0,1,1,0,0
8334,2025-03-04,Inside Rangamati,47,F,iQOO Neo 9 Pro 5G 12/256,18002.0,0,1,0,1
8335,2025-03-04,Outside Rangamati,38,M,iPhone 16 Pro 256GB,141111.0,1,0,0,0
8336,2025-03-04,Outside Rangamati,26,F,Moto G85 5G 8/128,24153.0,0,1,0,1
8337,2025-03-04,Inside Rangamati,45,M,iPhone 16 Pro 256GB,26942.0,0,0,1,1
8338,2025-03-04,Inside Rangamati,34,F,Moto G85 5G 8/128,24067.0,1,0,1,0
8339,2025-03-04,Inside Rangamati,32,M,iPhone 16 Pro Max 1TB,20063.0,1,0,0,0
8340,2025-03-04,Inside Rangamati,30,F,Pixel 8 Pro 12/256,21439.0,0,1,1,0
8341,2025-03-04,Rangamati Sadar,34,F,Galaxy S24 Ultra 12/256,15744.0,0,1,0,1
8342,2025-03-05,Inside Rangamati,18,M,iQOO Neo 9 Pro 5G 12/256,40284.0,1,0,0,1
8343,2025-03-05,Rangamati Sadar,44,F,Moto G85 5G 8/128,14465.0,1,0,0,0
8344,2025-03-05,Rangamati Sadar,32,M,Note 14 Pro 5G 8/256,36155.0,0,1,0,0
8345,2025-03-05,Outside Rangamati,23,F,Narzo N53 4/64,24632.0,0,1,0,0
8346,2025-03-05,Outside Rangamati,47,F,Note 14 Pro 5G 8/256,36356.0,0,0,0,0
8347,2025-03-05,Outside Rangamati,40,M,iQOO Z7 5G 6/128,21523.0,1,0,0,1
8348,2025-03-05,Inside Rangamati,28,F,Note 14 Pro 5G 8/256,36804.0,1,1,1,1
8349,2025-03-05,Rangamati Sadar,23,M,Redmi Note 12 Pro 8/128,18530.0,0,1,0,1
8350,2025-03-05,Inside Rangamati,31,F,R-70 Turbo 5G 6/128,16154.0,0,1,0,1
8351,2025-03-05,Rangamati Sadar,36,F,Vivo T3x 5G 8/128,25353.0,1,0,0,1
8352,2025-03-05,Outside Rangamati,38,M,Galaxy S24 Ultra 12/256,29755.0,0,0,0,1
8353,2025-03-05,Outside Rangamati,48,F,iQOO Neo 9 Pro 5G 12/256,23277.0,0,0,1,1
8354,2025-03-05,Inside Rangamati,18,F,R-70 Turbo 5G 6/128,24452.0,0,1,0,1
8355,2025-03-05,Outside Rangamati,37,F,Pixel 7a 8/128,16901.0,0,0,1,1
8356,2025-03-05,Outside Rangamati,49,F,Note 11S 6/128,22668.0,0,0,1,1
8357,2025-03-05,Rangamati Sadar,37,M,Galaxy A55 5G 8/128,18355.0,1,1,0,0
8358,2025-03-05,Inside Rangamati,48,F,iQOO Z7 5G 6/128,15488.0,1,0,0,1
8359,2025-03-05,Outside Rangamati,37,M,Pixel 8 Pro 12/256,18993.0,1,1,1,1
8360,2025-03-05,Rangamati Sadar,45,M,Galaxy S24 Ultra 12/256,13065.0,1,1,0,1
8361,2025-03-05,Inside Rangamati,48,M,Pixel 7a 8/128,44159.0,0,1,0,1
8362,2025-03-05,Rangamati Sadar,43,M,Note 11S 6/128,13789.0,1,1,0,1
8363,2025-03-06,Rangamati Sadar,50,M,Galaxy S24 Ultra 12/256,69422.0,1,0,0,0
8364,2025-03-06,Outside Rangamati,48,F,Pixel 8 Pro 12/256,111739.0,1,0,0,0
8365,2025-03-06,Inside Rangamati,45,F,Narzo N53 4/64,17197.0,1,1,0,0
8366,2025-03-06,Rangamati Sadar,21,F,R-70 Turbo 5G 6/128,18925.0,1,1,0,1
8367,2025-03-06,Inside Rangamati,19,M,iPhone 16 Pro 256GB,29369.0,0,1,0,1
8368,2025-03-06,Inside Rangamati,26,M,Note 11S 6/128,18708.0,0,0,1,0
8369,2025-03-06,Inside Rangamati,38,M,Vivo T3x 5G 8/128,24310.0,1,1,1,0
8370,2025-03-06,Rangamati Sadar,45,F,Note 14 Pro 5G 8/256,36190.0,0,0,0,0
8371,2025-03-06,Inside Rangamati,48,M,iPhone 16 Pro 256GB,22317.0,1,0,0,0
8372,2025-03-06,Rangamati Sadar,18,F,Note 11S 6/128,20606.0,0,0,1,0
8373,2025-03-06,Outside Rangamati,27,M,iPhone 16 Pro Max 1TB,21595.0,0,0,0,1
8374,2025-03-06,Rangamati Sadar,46,M,iPhone 16 Pro Max 1TB,199784.0,0,0,1,1
8375,2025-03-06,Rangamati Sadar,49,F,Galaxy A55 5G 8/128,21543.0,0,1,0,1
8376,2025-03-06,Inside Rangamati,33,F,Pixel 7a 8/128,44096.0,1,0,0,1
8377,2025-03-06,Outside Rangamati,30,M,Galaxy S24 Ultra 12/256,17025.0,0,1,0,0
8378,2025-03-06,Rangamati Sadar,41,F,Note 11S 6/128,18410.0,0,1,0,1
8379,2025-03-06,Rangamati Sadar,42,M,Pixel 7a 8/128,14129.0,1,1,1,1
8380,2025-03-06,Rangamati Sadar,19,F,Galaxy A55 5G 8/128,39360.0,0,1,0,1
8381,2025-03-06,Outside Rangamati,39,F,Narzo N53 4/64,20694.0,0,0,1,0
8382,2025-03-06,Rangamati Sadar,32,F,Moto G85 5G 8/128,26205.0,0,1,0,1
8383,2025-03-06,Outside Rangamati,34,M,Note 14 Pro 5G 8/256,36199.0,0,0,0,1
8384,2025-03-06,Rangamati Sadar,46,M,Pixel 8 Pro 12/256,22090.0,0,1,0,0
8385,2025-03-06,Outside Rangamati,49,F,Narzo N53 4/64,20767.0,0,1,0,1
8386,2025-03-06,Rangamati Sadar,34,F,iQOO Z7 5G 6/128,20143.0,0,1,0,1
8387,2025-03-06,Rangamati Sadar,50,F,Moto G85 5G 8/128,22053.0,1,0,0,0
8388,2025-03-06,Inside Rangamati,25,M,Vivo Y200 5G 6/128,12779.0,0,1,0,1
8389,2025-03-06,Outside Rangamati,24,M,Vivo Y200 5G 6/128,19457.0,0,1,0,1
8390,2025-03-06,Outside Rangamati,44,M,Pixel 8 Pro 12/256,39984.0,1,0,0,0
8391,2025-03-06,Outside Rangamati,39,F,Moto G85 5G 8/128,26223.0,0,0,0,0
8392,2025-03-06,Outside Rangamati,25,M,Vivo T3x 5G 8/128,25563.0,0,1,1,1
8393,2025-03-06,Outside Rangamati,26,M,iPhone 16 Pro Max 1TB,17227.0,1,1,0,1
8394,2025-03-06,Inside Rangamati,42,M,iQOO Z7 5G 6/128,18767.0,0,1,0,1
8395,2025-03-06,Outside Rangamati,38,F,Vivo T3x 5G 8/128,25748.0,0,1,0,1
8396,2025-03-06,Inside Rangamati,26,M,Pixel 7a 8/128,19844.0,1,0,1,1
8397,2025-03-06,Outside Rangamati,48,M,iPhone 16 Pro Max 1TB,23713.0,0,1,1,0
8398,2025-03-06,Inside Rangamati,37,M,Pixel 7a 8/128,18483.0,1,0,0,1
8399,2025-03-06,Rangamati Sadar,44,M,Redmi Note 12 Pro 8/128,22007.0,1,0,0,1
8400,2025-03-06,Inside Rangamati,34,F,iPhone 16 Pro 256GB,19751.0,1,0,0,1
8401,2025-03-06,Outside Rangamati,37,F,iPhone 16 Pro Max 1TB,37241.0,0,0,0,1
8402,2025-03-07,Rangamati Sadar,36,M,Galaxy A55 5G 8/128,20119.0,0,0,1,0
8403,2025-03-07,Outside Rangamati,41,M,Galaxy A55 5G 8/128,39485.0,1,1,0,0
8404,2025-03-07,Inside Rangamati,50,M,iQOO Neo 9 Pro 5G 12/256,14327.0,0,0,1,1
8405,2025-03-07,Inside Rangamati,21,F,R-70 Turbo 5G 6/128,16778.0,1,0,0,1
8406,2025-03-07,Outside Rangamati,22,F,Vivo T3x 5G 8/128,16438.0,0,0,0,1
8407,2025-03-07,Outside Rangamati,38,F,iQOO Neo 9 Pro 5G 12/256,40289.0,0,0,0,1
8408,2025-03-07,Outside Rangamati,24,M,iPhone 16 Pro Max 1TB,20768.0,1,0,0,0
8409,2025-03-07,Rangamati Sadar,30,M,Note 11S 6/128,15219.0,0,0,0,1
8410,2025-03-07,Inside Rangamati,40,F,Pixel 8 Pro 12/256,19897.0,1,0,0,1
8411,2025-03-07,Outside Rangamati,26,F,Pixel 8 Pro 12/256,16415.0,0,0,1,0
8412,2025-03-07,Rangamati Sadar,44,F,Redmi Note 12 Pro 8/128,14265.0,0,0,0,1
8413,2025-03-07,Outside Rangamati,45,F,Redmi Note 12 Pro 8/128,13976.0,0,0,0,1
8414,2025-03-07,Outside Rangamati,37,M,iQOO Neo 9 Pro 5G 12/256,40418.0,1,0,0,1
8415,2025-03-07,Outside Rangamati,24,M,Pixel 8 Pro 12/256,45739.0,0,0,0,1
8416,2025-03-07,Outside Rangamati,44,F,Moto G85 5G 8/128,13625.0,0,0,0,0
8417,2025-03-07,Inside Rangamati,35,F,iQOO Neo 9 Pro 5G 12/256,22795.0,0,1,1,1
8418,2025-03-07,Inside Rangamati,25,F,Pixel 8 Pro 12/256,19307.0,1,0,0,1
8419,2025-03-07,Outside Rangamati,36,F,iPhone 16 Pro 256GB,13427.0,0,1,0,1
8420,2025-03-07,Rangamati Sadar,35,F,Galaxy A55 5G 8/128,16989.0,0,0,0,1
8421,2025-03-07,Outside Rangamati,19,F,Note 11S 6/128,23743.0,1,1,0,1
8422,2025-03-07,Rangamati Sadar,40,M,iPhone 16 Pro Max 1TB,16346.0,0,0,0,1
8423,2025-03-07,Inside Rangamati,20,M,Galaxy M35 5G 8/128,15586.0,1,0,0,0
8424,2025-03-07,Inside Rangamati,28,F,iQOO Z7 5G 6/128,21981.0,0,0,0,0
8425,2025-03-07,Rangamati Sadar,25,F,Note 14 Pro 5G 8/256,36681.0,1,1,0,1
8426,2025-03-07,Outside Rangamati,25,M,Redmi Note 12 Pro 8/128,27583.0,0,0,0,0
8427,2025-03-07,Outside Rangamati,43,F,Pixel 8 Pro 12/256,47477.0,0,0,0,1
8428,2025-03-07,Outside Rangamati,37,M,Vivo Y200 5G 6/128,12879.0,0,0,0,1
8429,2025-03-07,Outside Rangamati,39,F,Narzo N53 4/64,13456.0,0,0,0,1
8430,2025-03-07,Inside Rangamati,22,M,Galaxy M35 5G 8/128,26141.0,0,1,0,1
8431,2025-03-07,Rangamati Sadar,39,M,Vivo T3x 5G 8/128,26151.0,0,0,1,1
8432,2025-03-08,Inside Rangamati,31,M,Vivo Y200 5G 6/128,23334.0,1,1,1,0
8433,2025-03-08,Outside Rangamati,49,F,R-70 Turbo 5G 6/128,24790.0,1,0,1,0
8434,2025-03-08,Rangamati Sadar,48,M,Narzo N53 4/64,19748.0,1,1,0,0
8435,2025-03-08,Rangamati Sadar,18,F,Pixel 7a 8/128,15529.0,1,1,1,1
8436,2025-03-08,Outside Rangamati,22,F,Vivo T3x 5G 8/128,16082.0,0,1,0,0
8437,2025-03-08,Rangamati Sadar,28,F,Pixel 7a 8/128,17701.0,0,1,1,0
8438,2025-03-08,Outside Rangamati,35,F,Pixel 7a 8/128,25207.0,0,1,0,0
8439,2025-03-08,Inside Rangamati,18,M,Galaxy M35 5G 8/128,17155.0,0,0,0,0
8440,2025-03-08,Inside Rangamati,36,F,Galaxy M35 5G 8/128,15729.0,1,1,0,0
8441,2025-03-08,Outside Rangamati,24,M,Pixel 8 Pro 12/256,19584.0,0,1,0,1
8442,2025-03-08,Rangamati Sadar,46,M,Pixel 8 Pro 12/256,24576.0,1,1,0,1
8443,2025-03-08,Inside Rangamati,36,F,iPhone 16 Pro Max 1TB,20510.0,1,1,0,1
8444,2025-03-08,Outside Rangamati,28,F,Note 14 Pro 5G 8/256,36199.0,0,0,1,0
8445,2025-03-08,Rangamati Sadar,42,F,iPhone 16 Pro 256GB,23881.0,0,1,0,0
8446,2025-03-08,Rangamati Sadar,22,M,Moto G85 5G 8/128,21192.0,0,0,0,1
8447,2025-03-08,Rangamati Sadar,28,F,Note 11S 6/128,18633.0,1,1,0,1
8448,2025-03-08,Outside Rangamati,38,M,Note 11S 6/128,15769.0,1,0,1,1
8449,2025-03-08,Rangamati Sadar,39,M,Galaxy S24 Ultra 12/256,22581.0,0,1,0,0
8450,2025-03-08,Inside Rangamati,38,F,Narzo N53 4/64,16087.0,0,0,0,1
8451,2025-03-08,Rangamati Sadar,39,F,R-70 Turbo 5G 6/128,15545.0,1,1,0,1
8452,2025-03-08,Outside Rangamati,45,F,Galaxy S24 Ultra 12/256,23946.0,1,0,0,1
8453,2025-03-08,Outside Rangamati,39,M,Pixel 7a 8/128,18249.0,0,0,0,0
8454,2025-03-08,Outside Rangamati,42,F,Galaxy A55 5G 8/128,25661.0,1,0,0,1
8455,2025-03-08,Inside Rangamati,22,F,Pixel 7a 8/128,19247.0,0,0,1,1
8456,2025-03-08,Outside Rangamati,18,M,iPhone 16 Pro Max 1TB,23130.0,0,1,1,1
8457,2025-03-08,Outside Rangamati,30,F,Redmi Note 12 Pro 8/128,22735.0,0,0,0,1
8458,2025-03-08,Rangamati Sadar,46,F,Moto G85 5G 8/128,22256.0,0,0,0,1
8459,2025-03-08,Inside Rangamati,25,F,iQOO Neo 9 Pro 5G 12/256,17961.0,0,1,0,1
8460,2025-03-08,Outside Rangamati,38,M,iQOO Neo 9 Pro 5G 12/256,26429.0,1,0,0,0
8461,2025-03-09,Rangamati Sadar,36,M,Galaxy A55 5G 8/128,22199.0,1,0,1,1
8462,2025-03-09,Inside Rangamati,47,F,Pixel 7a 8/128,17779.0,1,0,1,1
8463,2025-03-09,Rangamati Sadar,45,F,iPhone 16 Pro 256GB,24363.0,0,0,0,0
8464,2025-03-09,Outside Rangamati,44,F,Galaxy M35 5G 8/128,14443.0,0,1,1,0
8465,2025-03-09,Outside Rangamati,41,F,Note 14 Pro 5G 8/256,21682.0,0,1,0,1
8466,2025-03-09,Rangamati Sadar,23,F,Galaxy A55 5G 8/128,21863.0,1,1,0,0
8467,2025-03-09,Rangamati Sadar,39,F,iQOO Z7 5G 6/128,20561.0,0,1,1,1
8468,2025-03-09,Inside Rangamati,48,F,Vivo T3x 5G 8/128,20235.0,1,1,0,0
8469,2025-03-09,Rangamati Sadar,34,M,iPhone 16 Pro Max 1TB,199870.0,1,1,0,1
8470,2025-03-09,Inside Rangamati,29,M,iQOO Z7 5G 6/128,20760.0,0,0,0,1
8471,2025-03-09,Outside Rangamati,50,F,iQOO Z7 5G 6/128,18953.0,1,0,1,1
8472,2025-03-09,Outside Rangamati,18,M,Galaxy S24 Ultra 12/256,19908.0,1,1,1,1
8473,2025-03-09,Rangamati Sadar,31,M,R-70 Turbo 5G 6/128,19875.0,1,1,0,1
8474,2025-03-09,Rangamati Sadar,48,M,Vivo T3x 5G 8/128,25575.0,1,0,0,1
8475,2025-03-09,Rangamati Sadar,50,M,Note 14 Pro 5G 8/256,36256.0,0,1,1,0
8476,2025-03-09,Outside Rangamati,21,F,Redmi Note 12 Pro 8/128,24941.0,1,0,0,0
8477,2025-03-09,Outside Rangamati,40,F,Vivo Y200 5G 6/128,23217.0,1,1,0,1
8478,2025-03-09,Inside Rangamati,20,M,Galaxy M35 5G 8/128,17031.0,0,0,1,1
8479,2025-03-09,Rangamati Sadar,31,F,Pixel 7a 8/128,22091.0,0,0,1,0
8480,2025-03-09,Inside Rangamati,39,M,Pixel 7a 8/128,24357.0,0,0,0,1
8481,2025-03-09,Rangamati Sadar,34,F,Moto G85 5G 8/128,13030.0,1,0,0,0
8482,2025-03-09,Rangamati Sadar,36,F,Galaxy M35 5G 8/128,26998.0,0,0,1,1
8483,2025-03-09,Inside Rangamati,30,M,Narzo N53 4/64,13040.0,0,0,0,0
8484,2025-03-09,Rangamati Sadar,20,F,Moto G85 5G 8/128,26083.0,0,1,1,1
8485,2025-03-09,Rangamati Sadar,32,F,iPhone 16 Pro 256GB,43892.0,0,0,1,0
8486,2025-03-10,Inside Rangamati,30,F,Note 14 Pro 5G 8/256,26958.0,0,0,0,1
8487,2025-03-10,Inside Rangamati,28,F,Galaxy S24 Ultra 12/256,14094.0,0,1,1,0
8488,2025-03-10,Inside Rangamati,47,M,iQOO Z7 5G 6/128,21667.0,1,0,0,1
8489,2025-03-10,Outside Rangamati,36,F,Galaxy M35 5G 8/128,15974.0,0,1,0,0
8490,2025-03-10,Inside Rangamati,37,M,iPhone 16 Pro Max 1TB,15999.0,0,1,0,1
8491,2025-03-10,Outside Rangamati,29,F,Vivo Y200 5G 6/128,20610.0,1,0,0,1
8492,2025-03-10,Rangamati Sadar,43,F,iQOO Z7 5G 6/128,19180.0,0,1,0,0
8493,2025-03-10,Rangamati Sadar,39,M,Galaxy A55 5G 8/128,21160.0,0,1,0,0
8494,2025-03-10,Outside Rangamati,35,F,Galaxy S24 Ultra 12/256,15034.0,1,1,0,1
8495,2025-03-10,Inside Rangamati,49,M,R-70 Turbo 5G 6/128,18334.0,1,1,0,1
8496,2025-03-10,Rangamati Sadar,44,M,Narzo N53 4/64,19952.0,0,0,0,0
8497,2025-03-10,Outside Rangamati,45,M,Galaxy A55 5G 8/128,39189.0,1,1,0,0
8498,2025-03-10,Inside Rangamati,35,F,Redmi Note 12 Pro 8/128,21116.0,1,0,0,1
8499,2025-03-10,Inside Rangamati,45,M,iPhone 16 Pro Max 1TB,23645.0,0,0,0,0
8500,2025-03-10,Inside Rangamati,30,M,Galaxy M35 5G 8/128,15407.0,0,0,0,0
8501,2025-03-10,Inside Rangamati,47,M,iQOO Z7 5G 6/128,20964.0,1,0,1,1
8502,2025-03-10,Rangamati Sadar,27,F,iQOO Neo 9 Pro 5G 12/256,18064.0,1,0,0,1
8503,2025-03-10,Inside Rangamati,24,M,R-70 Turbo 5G 6/128,17878.0,0,0,1,1
8504,2025-03-10,Inside Rangamati,23,M,Moto G85 5G 8/128,26080.0,0,1,0,1
8505,2025-03-10,Inside Rangamati,38,M,Pixel 7a 8/128,23598.0,1,0,0,0
8506,2025-03-10,Inside Rangamati,20,F,Vivo T3x 5G 8/128,25353.0,1,0,1,1
8507,2025-03-11,Inside Rangamati,47,F,Vivo T3x 5G 8/128,13551.0,1,0,0,0
8508,2025-03-11,Inside Rangamati,26,F,Galaxy S24 Ultra 12/256,16906.0,0,1,0,1
8509,2025-03-11,Outside Rangamati,32,F,Moto G85 5G 8/128,19383.0,1,0,0,1
8510,2025-03-11,Inside Rangamati,47,M,R-70 Turbo 5G 6/128,20511.0,1,0,0,1
8511,2025-03-11,Inside Rangamati,47,M,Moto G85 5G 8/128,20354.0,0,1,0,0
8512,2025-03-11,Rangamati Sadar,35,F,Redmi Note 12 Pro 8/128,24632.0,1,0,0,1
8513,2025-03-11,Rangamati Sadar,25,F,Redmi Note 12 Pro 8/128,38962.0,0,0,0,1
8514,2025-03-11,Rangamati Sadar,46,M,Galaxy M35 5G 8/128,26295.0,0,1,0,1
8515,2025-03-11,Outside Rangamati,50,M,Galaxy S24 Ultra 12/256,103463.0,0,0,0,1
8516,2025-03-11,Inside Rangamati,38,M,Galaxy S24 Ultra 12/256,21682.0,0,1,1,0
8517,2025-03-11,Outside Rangamati,29,F,Redmi Note 12 Pro 8/128,24124.0,1,0,0,1
8518,2025-03-11,Inside Rangamati,29,M,Narzo N53 4/64,13041.0,0,0,0,1
8519,2025-03-11,Outside Rangamati,18,M,Galaxy S24 Ultra 12/256,20568.0,0,0,0,0
8520,2025-03-11,Rangamati Sadar,35,M,Pixel 7a 8/128,24950.0,1,1,0,0
8521,2025-03-11,Rangamati Sadar,47,F,Note 14 Pro 5G 8/256,17714.0,0,0,0,0
8522,2025-03-11,Outside Rangamati,48,F,Moto G85 5G 8/128,26221.0,1,1,0,0
8523,2025-03-11,Rangamati Sadar,29,F,iQOO Z7 5G 6/128,20625.0,0,0,0,1
8524,2025-03-11,Inside Rangamati,36,M,Vivo T3x 5G 8/128,17533.0,1,1,0,1
8525,2025-03-11,Outside Rangamati,24,F,Redmi Note 12 Pro 8/128,24814.0,1,1,0,0
8526,2025-03-11,Rangamati Sadar,35,F,iPhone 16 Pro 256GB,14679.0,0,0,0,0
8527,2025-03-11,Inside Rangamati,50,M,Vivo Y200 5G 6/128,13692.0,0,0,0,1
8528,2025-03-11,Rangamati Sadar,50,M,Narzo N53 4/64,13579.0,0,0,1,0
8529,2025-03-11,Inside Rangamati,26,F,Galaxy A55 5G 8/128,39386.0,0,0,1,1
8530,2025-03-11,Inside Rangamati,39,M,Moto G85 5G 8/128,20120.0,1,0,0,0
8531,2025-03-11,Rangamati Sadar,49,M,iPhone 16 Pro Max 1TB,200148.0,0,1,0,1
8532,2025-03-11,Outside Rangamati,40,M,Pixel 8 Pro 12/256,23685.0,1,0,0,1
8533,2025-03-11,Rangamati Sadar,43,F,Pixel 8 Pro 12/256,66472.0,0,0,1,0
8534,2025-03-11,Outside Rangamati,32,M,Galaxy S24 Ultra 12/256,15685.0,0,1,0,1
8535,2025-03-11,Inside Rangamati,48,F,Moto G85 5G 8/128,26398.0,0,0,0,0
8536,2025-03-11,Inside Rangamati,45,F,Galaxy M35 5G 8/128,26594.0,0,0,0,1
8537,2025-03-11,Inside Rangamati,47,F,Galaxy S24 Ultra 12/256,26950.0,1,1,0,1
8538,2025-03-11,Outside Rangamati,39,F,iQOO Z7 5G 6/128,19629.0,0,1,1,1
8539,2025-03-11,Outside Rangamati,31,F,Note 14 Pro 5G 8/256,24470.0,0,1,0,0
8540,2025-03-11,Outside Rangamati,20,F,Narzo N53 4/64,12980.0,0,0,1,1
8541,2025-03-11,Rangamati Sadar,42,F,Galaxy M35 5G 8/128,20346.0,1,0,1,1
8542,2025-03-11,Rangamati Sadar,34,F,iPhone 16 Pro 256GB,55307.0,0,0,1,1
8543,2025-03-11,Inside Rangamati,24,F,Note 14 Pro 5G 8/256,24252.0,1,1,1,1
8544,2025-03-11,Rangamati Sadar,43,F,Redmi Note 12 Pro 8/128,16108.0,1,0,0,0
8545,2025-03-11,Outside Rangamati,32,M,Pixel 8 Pro 12/256,16744.0,1,1,0,1
8546,2025-03-12,Outside Rangamati,40,M,Pixel 8 Pro 12/256,22411.0,1,1,0,1
8547,2025-03-12,Rangamati Sadar,36,M,iQOO Neo 9 Pro 5G 12/256,21613.0,0,0,0,1
8548,2025-03-12,Outside Rangamati,32,F,Moto G85 5G 8/128,24540.0,1,1,0,0
8549,2025-03-12,Rangamati Sadar,36,M,Galaxy S24 Ultra 12/256,16639.0,0,0,0,0
8550,2025-03-12,Inside Rangamati,36,F,Pixel 8 Pro 12/256,18397.0,0,0,0,0
8551,2025-03-12,Rangamati Sadar,35,F,iQOO Z7 5G 6/128,20169.0,0,1,1,0
